case_id,thread_id,taxonomy_version,sampling_version,split_version,sampling_bucket,customer_message,conversation_context,challenge_proxies
spotify-gold-candidate-124,twcs-e8c3496e2eb0dde813d0,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> ANY SUGGESTIONS WHERE/HOW I CAN MY UPLOAD LYRICS? TY!!,"CUSTOMER: <mention> ANY SUGGESTIONS WHERE/HOW I CAN MY UPLOAD LYRICS? TY!! || CUSTOMER: <mention> <mention> MAYBE YOU CAN HELP? || SPOTIFY: <mention> Hey! We currently don't offer lyrics as a feature at the moment. If you'd like to let Genius know you're interested in using their Behind The Lyrics feature on Spotify, you can reach out to them here: <url> /I || CUSTOMER: <mention> <mention> YOU DOWN? JUST SENT MY VERIFIED REQUEST <url>",
spotify-gold-candidate-125,twcs-a7e985e480857af6bc2a,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> When I try to update my CC, the process won't complete (I get the loading gif forever). For context, the name on the new CC is different than mine. Any suggestions?","CUSTOMER: <mention> When I try to update my CC, the process won't complete (I get the loading gif forever). For context, the name on the new CC is different than mine. Any suggestions? || SPOTIFY: <mention> Hey Mark! Can you try using an incognito window? If it doesn't work, can you also use another web browser? Also, can you DM us your account's email address? We'll take a look backstage /SJ <url>",
spotify-gold-candidate-126,twcs-b66a2f3aa69d72098da9,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> <mention> I keep getting these error messages when I search or try to go from the main page! Help pls! <url>,CUSTOMER: <mention> <mention> I keep getting these error messages when I search or try to go from the main page! Help pls! <url> || SPOTIFY: <mention> Hey there! Everything should be running smoothly now. Let us know if this is still happening /CE,
spotify-gold-candidate-127,twcs-18614853de1e8d529319,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,I love how <mention> keeps giving me reasons NOT to give money to them. WHY IN THE WORLD IS SPOTIFY RUNNING ON MY PHONE WHEN I'M PLAYING IT ON MY DESKTOP? And there seems to be no way to disable this. Back to youtube and deezer I go then,"CUSTOMER: I love how <mention> keeps giving me reasons NOT to give money to them. WHY IN THE WORLD IS SPOTIFY RUNNING ON MY PHONE WHEN I'M PLAYING IT ON MY DESKTOP? And there seems to be no way to disable this. Back to youtube and deezer I go then || SPOTIFY: <mention> Hey, sorry to hear you feel that way. Not to worry, we can help on this. Can you fire over your account's email address or username via DM? We'll check things out /AY <url>",
spotify-gold-candidate-128,twcs-8170b6fb9c411acab2e1,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> Hey! I need immediate help with local files! I can sync the songs to my android device, but not to my iPad. I'm on windows 10. Thank you! :)","CUSTOMER: <mention> Hey! I need immediate help with local files! I can sync the songs to my android device, but not to my iPad. I'm on windows 10. Thank you! :) || SPOTIFY: <mention> Hi Jimmy, help's here! can you let us know your iPad's operating system and Spotify version? We'll see what we can suggest /GT",
spotify-gold-candidate-129,twcs-a7a39396ade64655aa14,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> Hi, I recently purchased a new Samsung gear S3 frontier and the Spotify app doesn't let me log in. It says log in failed but I use the same login on my PC and it works. Help!!","CUSTOMER: <mention> Hi, I recently purchased a new Samsung gear S3 frontier and the Spotify app doesn't let me log in. It says log in failed but I use the same login on my PC and it works. Help!! || SPOTIFY: <mention> Hey George, help's here! Can you DM us your account's username and email address? We'll do some digging /JK <url>",
spotify-gold-candidate-130,twcs-9b7ecbcbd7e8e91ebd5c,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> if I am trying the 3 month trial, if I cancel will I still be able to use the 3 months? I’ll probably subscribe but I often forget to unsubscribe and it comes back at the worst of times.","CUSTOMER: <mention> if I am trying the 3 month trial, if I cancel will I still be able to use the 3 months? I’ll probably subscribe but I often forget to unsubscribe and it comes back at the worst of times. || SPOTIFY: <mention> Hey there, yup! Canceling only stops your subscription from renewing, so you can still use your Premium features until the end of the period you paid for. Hope this helps. If you have any other questions, just give us a shout 🙂 /KC",
spotify-gold-candidate-131,twcs-8265e1fb877bf3b33241,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> hiya Can you please message me About an unauthorised payment,CUSTOMER: <mention> hiya Can you please message me About an unauthorised payment || SPOTIFY: <mention> Hi Tracey! Could you send us a DM with a screenshot of how that Spotify payment appears on your bank statement? Make sure your full card details aren't visible. We'll take a look /NJ <url>,
spotify-gold-candidate-132,twcs-0fef97f2515eed23d4cd,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,Spotifyin hemen suan duzelmesi lazim <mention> you need to get your shit together rn I'm trying to sleep and i need my playlist which includes something i don't download yet???,CUSTOMER: Spotifyin hemen suan duzelmesi lazim <mention> you need to get your shit together rn I'm trying to sleep and i need my playlist which includes something i don't download yet??? || SPOTIFY: <mention> Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS || CUSTOMER: <mention> Thank you it's working now:) || SPOTIFY: <mention> No worries! Just give us a shout if the problem persists. We're... <url> /GS,
spotify-gold-candidate-133,twcs-9e1dfedb48e98d0190f2,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> how do you change your Artist name on Spotify?,"CUSTOMER: <mention> how do you change your Artist name on Spotify? || SPOTIFY: <mention> Hey Phil! You'll need to reach out to your distributor, and ask them to submit a metadata update. If you need more info on this, you can reach the team directly here: <url> /I",
spotify-gold-candidate-134,twcs-f572ef0723536010a04d,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> Feature idea: Add your SoundCloud, YouTube etc. links to your Artist Page!","CUSTOMER: <mention> Feature idea: Add your SoundCloud, YouTube etc. links to your Artist Page! || SPOTIFY: <mention> Hey there! Thanks for your suggestions, we'll be sure to pass it on to the right team. We'll be here if you need us again /SP",
spotify-gold-candidate-135,twcs-84b1d3e7d3f4f34456d0,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> please fix up,CUSTOMER: <mention> please fix up || SPOTIFY: <mention> Hey! Everything should be running smoothly now. Let us know if this is still happening /CP,
spotify-gold-candidate-136,twcs-46d59403e53d7b862bf2,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"something weird is happening with my <mention> mobile app. every time I switch playlists, my music randomly pauses itself 1min 46sec into the first song. what does this even mean?","CUSTOMER: something weird is happening with my <mention> mobile app. every time I switch playlists, my music randomly pauses itself 1min 46sec into the first song. what does this even mean? || SPOTIFY: <mention> Hi there, that's not cool! Does logging out &gt; restarting the device &gt; logging back in help? Keep us updated /AV",
spotify-gold-candidate-137,twcs-5ad3b25274bb8a5301ed,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> volume dropped to below half as a result of changing streaming from another device to phone. How do I get it back?,"SPOTIFY: <mention> Hey Doug. What devices, operating systems, and Spotify versions is this happening on? We'll see what we can suggest /AY || CUSTOMER: <mention> Hi Galaxy S8 G9505 Android 7.0 Spotify 8.4.29.289 has been updated since issue commenced. Also if relevant Samsung experience 8.1 Streaming to JBL extreme but occurred when deciding to switch from other device to S8 in Spotify || CUSTOMER: <mention> Other device apple iPod touch 5 iOS 9.3.5. Spotify version ready to be updated to 8.4.28 || SPOTIFY: <mention> Thanks for the details. Does restarting your devices help at all? /AP || CUSTOMER: <mention> No did not help. Reinstalled Spotify no change || SPOTIFY: <mention> Hmm. That's odd. Is it this only happening on the Spotify app? /AP",
spotify-gold-candidate-138,twcs-c57a6bd836ec95e61f30,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> im trying to activate my student discount on <mention> but every time I do it asked me to enter my card details... but I already have a Spotify account, is this correct?","CUSTOMER: <mention> im trying to activate my student discount on <mention> but every time I do it asked me to enter my card details... but I already have a Spotify account, is this correct? || SPOTIFY: <mention> Hey Holley! Could you send us your account's username or email address? We'll take a look and see what we can suggest 🔍 /DB <url>",
spotify-gold-candidate-139,twcs-e01e4d5eeda1d58797d0,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,Spotify is fucking up,"CUSTOMER: Spotify is fucking up || CUSTOMER: Canceled my subscription going back to Apple Music. Fuck u <mention> || SPOTIFY: <mention> Hey there! Sorry to hear you feel that way. We had a little hiccup backstage, but it should be working now. We're here if you need us /LP",
spotify-gold-candidate-140,twcs-4b0e9e6a5ebd823bb0b9,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> can you tell me why I've been charged £15 for my Spotify this month when I usually pay £4.99 for student premium?🤔,"CUSTOMER: <mention> can you tell me why I've been charged £15 for my Spotify this month when I usually pay £4.99 for student premium?🤔 || SPOTIFY: <mention> Hey Kyle, that's not cool. Could you DM us your account's username and email address? We'll check it out 🔍 /DQ <url>",
spotify-gold-candidate-141,twcs-89539abe0f6adac44f69,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> Dumbest idea ever: Make the mobile app only able to sync local files via wireless. Looks like Spotify doesn't care that much...,"CUSTOMER: <mention> Dumbest idea ever: Make the mobile app only able to sync local files via wireless. Looks like Spotify doesn't care that much... || SPOTIFY: <mention> Hey Arex, we're sorry you feel that way. We appreciate the feedback. We’re always testing things in order to improve and we'll pass on your thoughts to the right team /JZ || CUSTOMER: <mention> This has been an issue since at least 2013. It's frustrating that I own an album (physical CD and iTunes download) but can't listen via my favorite platform. Every time Taylor Swift releases an album, I get closer to switching to another service. || CUSTOMER: <mention> It seems unlikely at this point that y'all will add wired data transfers, but it would be nice to hear some kind of solution to this problem. || SPOTIFY: <mention> Got it. Don't worry! We'll let our devs know this is something you'd like to see. Let us know if you have other questions /GK",
spotify-gold-candidate-142,twcs-6d74ffcfbb7ca4fcfe90,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,I would like to make my lyrics on <mention> available on <mention>.,"CUSTOMER: I would like to make my lyrics on <mention> available on <mention>. || SPOTIFY: <mention> Hey Jet! We’d recommend reaching out to your distributor/aggregator. They'll work with our team to make sure this happens. Thanks for bearing with us /JE || CUSTOMER: <mention> Perfect. I will today. Thank you || SPOTIFY: <mention> Sure thing! If there's anything else we can help with, we're just a tweet away. <url> 🙂 /JE",
